svr_id,svr_asset_id,svr_sn,svr_device_name,svr_device_type_tencent,svr_device_type,svr_type,svr_current_status,svr_idc_name,svr_idc_id,svr_vm_index,svr_rack_name,svr_succeed_asset_id,svr_pos_id,svr_device_height,svr_logic_area,svr_device_descript,svr_lan_ip,svr_wan_ip,svr_wan_eip,svr_raid_type,svr_os_name,svr_agent_version,svr_producer,svr_bussiness,svr_bussiness_id,svr_first_use_time,svr_update_time,svr_insert_time,svr_kernel_version,svr_maintainer,is_double_bonding,svr_mon_proc,svr_mon_port,svr_netif_info,appid,zhiyun_ext_string1,zhiyun_ext_string2,zhiyun_ext_int1,zhiyun_ext_int2,svr_os_type,region_name,zone_name,is_user_define_model,svr_belonging_products
548,TYSV21030C748,2102312DARN0M3000038,裸金属_WTS,NULL,T3-GI11X-10G,0,2,DC-Watson,1001,0,401-D06,TYSV21030C748,5,2,ServerFarm bonding区,T3-GI11X-10G(5218R*2/32G*12/SSD-480G*1*T4*4/10GE*2),10.0.6.12,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final-SecFix),NULL,HW,NULL,0,NULL,NULL,2021-04-12 21:22:45,NULL,NULL,0,NULL,NULL,bond1 10.0.6.12 94:25:33:a9:90:0d|lo 127.0.0.1 00:00:00:00:00:00,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,7
549,TYSV21041405C,420800616,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,0401-D07,TYSV21041405C,12,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.6.180,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  02:42:4f:a0:95:4b|bond1 10.0.6.180 b4:05:5d:60:2c:b6|eth0  b4:05:5d:60:2c:b6|eth1  b4:05:5d:60:2c:b6|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:3d:e8:9b|veth_3DE89B71  fe:54:00:3d:e8:9b|veth_533204fc  fe:54:00:53:32:04|veth_8E66060a  fe:54:00:8e:66:06|veth_9BC11B64  fe:54:00:9b:c1:1b|veth_9C92E8ab  fe:54:00:9c:92:e8|veth_9ECC80ce  fe:54:00:9e:cc:80|veth_C24231a9  fe:54:00:c2:42:31|veth_C27C2770  fe:54:00:c2:7c:27|veth_EFA55B99  fe:54:00:ef:a5:5b|veth_F7DAB0e0  fe:54:00:f7:da:b0|veth_FE15F9ff  fe:54:00:fe:15:f9,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
550,TYSV21041405D,420800618,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,401-A05,TYSV21041405D,12,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.3.152,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  de:41:51:47:6b:7f|bond1 10.0.3.152 b4:05:5d:60:1f:06|eth0  b4:05:5d:60:1f:06|eth1  b4:05:5d:60:1f:06|gre0  fe:ff:ff:ff:ff:ff|gre65627  fe:ff:ff:ff:ff:ff|gre66134  fe:ff:ff:ff:ff:ff|gre66676  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr65627  fe:ff:ff:ff:ff:ff|vbr66134  fe:ff:ff:ff:ff:ff|vbr66676  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:33:ab:67|veni_vFspFgaX  fe:90:6f:a7:cd:6f|veni_vFspJtNN  fe:90:6f:b7:25:eb|veth_33AB6729  fe:54:00:33:ab:67|veth_8715FB15  fe:54:00:87:15:fb|veth_A23596d6  fe:54:00:a2:35:96|veth_B6DA5Bfe  fe:54:00:b6:da:5b|veth_CC34C86b  fe:54:00:cc:34:c8,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
551,TYSV21041405E,420800671,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,401-B05,TYSV21041405E,8,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.3.160,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  42:e6:ec:c8:96:b5|bond1 10.0.3.160 b4:05:5d:60:1a:ec|eth0  b4:05:5d:60:1a:ec|eth1  b4:05:5d:60:1a:ec|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:05:94:dc|veth_0594DC83  fe:54:00:05:94:dc|veth_453A6Bba  fe:54:00:45:3a:6b|veth_62CE8567  fe:54:00:62:ce:85|veth_6B2C26eb  fe:54:00:6b:2c:26|veth_76A41550  fe:54:00:76:a4:15|veth_79E32D6f  fe:54:00:79:e3:2d|veth_83E68E91  fe:54:00:83:e6:8e|veth_98E526ed  fe:54:00:98:e5:26|veth_CA64A27d  fe:54:00:ca:64:a2|veth_D43AD7f5  fe:54:00:d4:3a:d7|veth_E47CE9b5  fe:54:00:e4:7c:e9|veth_F6EF0A3e  fe:54:00:f6:ef:0a,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
552,TYSV21041405F,420800673,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,401-D03,TYSV21041405F,9,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.3.171,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  16:48:45:30:96:a6|bond1 10.0.3.171 b4:05:5d:60:05:c8|eth0  b4:05:5d:60:05:c8|eth1  b4:05:5d:60:05:c8|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:1d:5f:32|veth_1D5F3246  fe:54:00:1d:5f:32|veth_1E7BDD15  fe:54:00:1e:7b:dd|veth_2C8586ec  fe:54:00:2c:85:86|veth_32C9CD52  fe:54:00:32:c9:cd|veth_6A5C3Efd  fe:54:00:6a:5c:3e|veth_6E57C186  fe:54:00:6e:57:c1|veth_921113fd  fe:54:00:92:11:13|veth_A66510af  fe:54:00:a6:65:10|veth_C2176285  fe:54:00:c2:17:62|veth_CDF9609f  fe:54:00:cd:f9:60|veth_EB8D31a8  fe:54:00:eb:8d:31|veth_FBA8A20e  fe:54:00:fb:a8:a2,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
553,TYSV210414060,420800674,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,0401-B04,TYSV210414060,7,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.6.171,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  36:ea:0b:ad:24:0a|bond1 10.0.6.171 b4:05:5d:60:14:38|eth0  b4:05:5d:60:14:38|eth1  b4:05:5d:60:14:38|gre0  fe:ff:ff:ff:ff:ff|gre66235  fe:ff:ff:ff:ff:ff|gre66476  fe:ff:ff:ff:ff:ff|gre67228  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr66235  fe:ff:ff:ff:ff:ff|vbr66476  fe:54:00:fc:79:77|vbr67228  fe:54:00:72:fd:e2|vbr67264  fe:54:00:06:98:8a|veth_06988A7f  fe:54:00:06:98:8a|veth_2497CEdd  fe:54:00:24:97:ce|veth_474D2E24  fe:54:00:47:4d:2e|veth_72FDE257  fe:54:00:72:fd:e2|veth_749804d4  fe:54:00:74:98:04|veth_74F3C822  fe:54:00:74:f3:c8|veth_7F563D45  fe:54:00:7f:56:3d|veth_9A95E3e9  fe:54:00:9a:95:e3|veth_A25972be  fe:54:00:a2:59:72|veth_A7926985  fe:54:00:a7:92:69|veth_BC15F4c5  fe:54:00:bc:15:f4|veth_C4E9226f  fe:54:00:c4:e9:22|veth_F91B3422  fe:54:00:f9:1b:34|veth_FC7977e5  fe:54:00:fc:79:77|veth_FCC2D204  fe:54:00:fc:c2:d2,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
554,TYSV210414061,420800675,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,0401-D07,TYSV210414061,6,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.6.175,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  6a:d3:71:24:d0:7f|bond1 10.0.6.175 b4:05:5d:60:1a:c8|eth0  b4:05:5d:60:1a:c8|eth1  b4:05:5d:60:1a:c8|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:17:58:e1|veth_1758E1dc  fe:54:00:17:58:e1|veth_34A8E821  fe:54:00:34:a8:e8|veth_9237607d  fe:54:00:92:37:60|veth_934A618d  fe:54:00:93:4a:61|veth_A29E2C8b  fe:54:00:a2:9e:2c|veth_A4B042a5  fe:54:00:a4:b0:42|veth_B7018900  fe:54:00:b7:01:89|veth_BACDA8b3  fe:54:00:ba:cd:a8|veth_BFD3A961  fe:54:00:bf:d3:a9|veth_C3EE7103  fe:54:00:c3:ee:71|veth_E7DC7C75  fe:54:00:e7:dc:7c|veth_EB66A40d  fe:54:00:eb:66:a4,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
555,TYSV210414062,420800676,WTS-VPC母机,NULL,Y0-M35-10,0,2,DC-Watson,1001,0,401-E07,TYSV210414062,3,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.3.30,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  ea:12:34:76:9b:4c|bond1 10.0.3.30 b4:05:5d:60:0c:64|eth0  b4:05:5d:60:0c:64|eth1  b4:05:5d:60:0c:64|gre0  fe:ff:ff:ff:ff:ff|gre66235  fe:ff:ff:ff:ff:ff|gre66476  fe:ff:ff:ff:ff:ff|gre67228  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr66235  fe:ff:ff:ff:ff:ff|vbr66476  fe:54:00:ef:3e:c4|vbr67228  fe:54:00:0e:bf:1f|vbr67264  fe:54:00:0d:74:44|veth_0D7444a2  fe:54:00:0d:74:44|veth_0EBF1Fd3  fe:54:00:0e:bf:1f|veth_25CD362c  fe:54:00:25:cd:36|veth_2D792E1c  fe:54:00:2d:79:2e|veth_330D52be  fe:54:00:33:0d:52|veth_4EC94375  fe:54:00:4e:c9:43|veth_542B18e4  fe:54:00:54:2b:18|veth_6518CBaa  fe:54:00:65:18:cb|veth_72E6EF2c  fe:54:00:72:e6:ef|veth_77513Db2  fe:54:00:77:51:3d|veth_8A5FD3e5  fe:54:00:8a:5f:d3|veth_987B375c  fe:54:00:98:7b:37|veth_B545AB99  fe:54:00:b5:45:ab|veth_BC860Ba0  fe:54:00:bc:86:0b|veth_EF3EC429  fe:54:00:ef:3e:c4,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
556,TYSV210414063,420800677,WTS-VPC母机,NULL,Y0-M35-10,0,3,DC-Watson,1001,0,401-E08,TYSV210414063,5,2,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.0.3.35,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  7e:02:e8:3c:1c:3c|bond1 10.0.3.35 b4:05:5d:60:31:72|eth0  b4:05:5d:60:31:72|eth1  b4:05:5d:60:31:72|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:03:4c:6f|veth_034C6F59  fe:54:00:03:4c:6f|veth_05DB60ad  fe:54:00:05:db:60|veth_07DF8D8a  fe:54:00:07:df:8d|veth_14F7E321  fe:54:00:14:f7:e3|veth_34A420c5  fe:54:00:34:a4:20|veth_4B745Aa6  fe:54:00:4b:74:5a|veth_64E72Da0  fe:54:00:64:e7:2d|veth_6974887a  fe:54:00:69:74:88|veth_72DCA9fe  fe:54:00:72:dc:a9|veth_7D9150e5  fe:54:00:7d:91:50|veth_8E9517ba  fe:54:00:8e:95:17|veth_9CCCB5ee  fe:54:00:9c:cc:b5|veth_9D4E7F88  fe:54:00:9d:4e:7f|veth_CC4A936d  fe:54:00:cc:4a:93,0,NULL,NULL,0,0,NULL,hongkong,hkaz1,0,1
557,TYSV210414064,420800612,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C13,TYSV210414064,2,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.3.21,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  7e:36:7d:67:52:c7|bond1 10.1.3.21 b4:05:5d:60:27:40|eth0  b4:05:5d:60:27:40|eth1  b4:05:5d:60:27:40|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:ac:2d:84|veth_AC2D8477  fe:54:00:ac:2d:84|veth_BD45462a  fe:54:00:bd:45:46|veth_FD4E1575  fe:54:00:fd:4e:15,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
558,TYSV210414065,420800613,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-D18,TYSV210414065,5,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.3.34,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  7e:3c:b8:54:17:0f|bond1 10.1.3.34 b4:05:5d:60:30:0a|eth0  b4:05:5d:60:30:0a|eth1  b4:05:5d:60:30:0a|gre0  fe:ff:ff:ff:ff:ff|gre65627  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr65627  fe:54:00:38:26:58|vbr67264  fe:54:00:58:ac:fa|veni_vFspKIla  fe:90:6f:bb:a3:30|veni_vFspYxTR  fe:90:6f:ed:ef:fb|veth_382658d8  fe:54:00:38:26:58|veth_58ACFAe1  fe:54:00:58:ac:fa|veth_B84FC87f  fe:54:00:b8:4f:c8|veth_CADAF0c4  fe:54:00:ca:da:f0|veth_ED65D1d4  fe:54:00:ed:65:d1,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
559,TYSV210414066,420800614,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C13,TYSV210414066,6,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.3.25,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  d2:b6:1e:48:7f:37|bond1 10.1.3.25 b4:05:5d:60:2b:24|eth0  b4:05:5d:60:2b:24|eth1  b4:05:5d:60:2b:24|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:15:1c:52|veth_151C52a2  fe:54:00:15:1c:52|veth_4A650B27  fe:54:00:4a:65:0b|veth_5AAB86a4  fe:54:00:5a:ab:86|veth_735F3D3c  fe:54:00:73:5f:3d|veth_77A17F03  fe:54:00:77:a1:7f|veth_9300B8c1  fe:54:00:93:00:b8,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
560,TYSV210414067,420800615,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-D18,TYSV210414067,6,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.3.35,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  76:d6:8a:d1:7c:d8|bond1 10.1.3.35 b4:05:5d:60:2b:5a|eth0  b4:05:5d:60:2b:5a|eth1  b4:05:5d:60:2b:5a|gre0  fe:ff:ff:ff:ff:ff|gre65627  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr65627  fe:54:00:46:f6:c2|vbr67264  fe:54:00:2e:2a:79|veth_2E2A79d9  fe:54:00:2e:2a:79|veth_46F6C24d  fe:54:00:46:f6:c2|veth_99B0E8e8  fe:54:00:99:b0:e8|veth_D875E22f  fe:54:00:d8:75:e2,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
561,TYSV210414068,420800617,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-D19,TYSV210414068,9,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.3.44,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  e2:f4:b1:9f:08:df|bond1 10.1.3.44 b4:05:5d:60:31:6c|eth0  b4:05:5d:60:31:6c|eth1  b4:05:5d:60:31:6c|gre0  fe:ff:ff:ff:ff:ff|gre66676  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr66676  fe:54:00:fe:76:fe|vbr67264  fe:54:00:0f:16:4d|veni_vFspjEAV  fe:90:6f:59:3a:c9|veni_vFspno0M  fe:90:6f:66:cd:a8|veth_0F164D96  fe:54:00:0f:16:4d|veth_1A5CF684  fe:54:00:1a:5c:f6|veth_A5D41F25  fe:54:00:a5:d4:1f|veth_C31670ba  fe:54:00:c3:16:70|veth_CA961Ac9  fe:54:00:ca:96:1a|veth_FB4D25e1  fe:54:00:fb:4d:25|veth_FE76FE3c  fe:54:00:fe:76:fe,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
562,TYSV210414069,420800619,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-C13,TYSV210414069,3,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.3.22,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  3a:3d:9f:14:f7:cf|bond1 10.1.3.22 b4:05:5d:60:20:da|eth0  b4:05:5d:60:20:da|eth1  b4:05:5d:60:20:da|gre0  fe:ff:ff:ff:ff:ff|gre66235  fe:ff:ff:ff:ff:ff|gre66476  fe:ff:ff:ff:ff:ff|gre66676  fe:ff:ff:ff:ff:ff|gre67228  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr66235  fe:ff:ff:ff:ff:ff|vbr66476  fe:54:00:8f:8c:ae|vbr66676  fe:54:00:5c:7a:24|vbr67228  fe:54:00:16:69:5a|vbr67264  fe:54:00:0d:ab:e6|veth_0DABE6b9  fe:54:00:0d:ab:e6|veth_16695A4d  fe:54:00:16:69:5a|veth_3F217E1b  fe:54:00:3f:21:7e|veth_4CCAF1c6  fe:54:00:4c:ca:f1|veth_5C7A2439  fe:54:00:5c:7a:24|veth_6374C496  fe:54:00:63:74:c4|veth_6FF8EBb3  fe:54:00:6f:f8:eb|veth_82AB5416  fe:54:00:82:ab:54|veth_8F8CAE34  fe:54:00:8f:8c:ae|veth_9A938Ee4  fe:54:00:9a:93:8e|veth_A93EB61d  fe:54:00:a9:3e:b6|veth_F7981Ac7  fe:54:00:f7:98:1a,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
563,TYSV21041406A,420800620,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-D19,TYSV21041406A,6,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.3.43,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  d2:67:52:ef:8e:c7|bond1 10.1.3.43 b4:05:5d:60:33:16|eth0  b4:05:5d:60:33:16|eth1  b4:05:5d:60:33:16|gre0  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr67264  fe:54:00:06:a4:71|veth_06A4716d  fe:54:00:06:a4:71|veth_8B3C8242  fe:54:00:8b:3c:82|veth_AFF4F434  fe:54:00:af:f4:f4,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
564,TYSV21041406B,420800672,TKO-VPC母机,NULL,Y0-M35-10,0,2,DC-TKO,1002,0,0101-D18,TYSV21041406B,11,2U,ServerFarm bonding区1,Y0-M35-10(6133*2/16G*24/480G*1/10GE*2),10.1.3.36,NULL,NULL,NORAID,Tencent tlinux release 2.2 (Final3),NULL,Inspur,NULL,306,NULL,NULL,2021-05-12 16:01:27,NULL,NULL,0,NULL,NULL,bond0  8e:f7:6b:66:89:09|bond1 10.1.3.36 b4:05:5d:60:19:60|eth0  b4:05:5d:60:19:60|eth1  b4:05:5d:60:19:60|gre0  fe:ff:ff:ff:ff:ff|gre66676  fe:ff:ff:ff:ff:ff|gre67264  fe:ff:ff:ff:ff:ff|lo 127.0.0.1 00:00:00:00:00:00|vbr0  fe:ff:ff:ff:ff:ff|vbr66676  fe:54:00:94:c6:53|vbr67264  fe:54:00:14:8c:03|veni_vFsoZ7oS  fe:90:6f:0e:8c:fa|veth_148C0303  fe:54:00:14:8c:03|veth_17BBFD80  fe:54:00:17:bb:fd|veth_275A7Feb  fe:54:00:27:5a:7f|veth_34237204  fe:54:00:34:23:72|veth_3EE9687d  fe:54:00:3e:e9:68|veth_431510c5  fe:54:00:43:15:10|veth_7ADC54e7  fe:54:00:7a:dc:54|veth_7ED77381  fe:54:00:7e:d7:73|veth_8C299B78  fe:54:00:8c:29:9b|veth_94C65396  fe:54:00:94:c6:53|veth_9BB9E36f  fe:54:00:9b:b9:e3|veth_B956B619  fe:54:00:b9:56:b6|veth_CC5FEAa2  fe:54:00:cc:5f:ea|veth_F6A53Bc9  fe:54:00:f6:a5:3b,0,NULL,NULL,0,0,NULL,hongkong,hkaz2,0,1
565,TYSV190302GR_VM001,f13e4337-8226-4fb0-88c1-bc7274702b17,underlay母机-buffer,NULL,VSELF_3,1,21,DC-Watson,NULL,0,NULL,TYSV190302GR,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2021-06-05 15:38:59,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
566,TYSV1903038R_VM001,871ecbf2-640f-4e4d-a753-a415cb666a3d,underlay母机-buffer,NULL,VSELF_3,1,21,DC-TKO,NULL,0,NULL,TYSV1903038R,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2021-06-05 15:45:20,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
567,TYSV190302GR_VM002,e9199106-4f3e-4004-97b2-aa7e1881b51d,underlay母机-buffer,NULL,VSELF_3,1,21,DC-Watson,NULL,0,NULL,TYSV190302GR,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2021-06-08 20:29:50,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
568,TYSV190302GR_VM003,5bf27eb8-796f-4819-b98d-f8ddfaa4ef4a,underlay母机-buffer,NULL,VSELF_3,1,21,DC-Watson,NULL,0,NULL,TYSV190302GR,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2021-06-10 16:45:31,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
569,TYSV1903038R_VM002,92e22983-8026-400c-828c-96ee52fb0967,underlay母机-buffer,NULL,VSELF_3,1,21,DC-TKO,NULL,0,NULL,TYSV1903038R,NULL,NULL,NULL,NULL,,,,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2021-06-10 16:47:11,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
570,TYSV190302FE_VM015,da922258-707b-4026-a52d-f32c927cc9ef,underlay 母机,NULL,VSELF_3,1,20,DC-Watson,NULL,0,NULL,TYSV190302FE,NULL,NULL,NULL,NULL,10.0.42.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2021-06-11 17:52:14,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
571,TYSV1903038E_VM015,07ac8976-d6ab-49f2-a2f5-59ddf8d0c72d,将军澳-支撑母机4,NULL,VSELF_3,1,20,DC-TKO,NULL,0,NULL,TYSV1903038E,NULL,NULL,NULL,NULL,10.1.43.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2021-06-11 17:56:52,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,0,0,NULL,,,0,0
